id,number,title,level,type,flags,course,day,lesson,depth,note
sec-module-namespace-exotic-objects-ownpropertykeys,10.4.6.11,[[OwnPropertyKeys]] ( ),4,internal method,,,,,,
sec-modulenamespacecreate,10.4.6.12,"ModuleNamespaceCreate ( module, exports )",4,abstract operation,,,,,,
sec-immutable-prototype-exotic-objects,10.4.7,Immutable Prototype Exotic Objects,3,,,,,,,
sec-immutable-prototype-exotic-objects-setprototypeof-v,10.4.7.1,[[SetPrototypeOf]] ( V ),4,internal method,,,,,,
sec-set-immutable-prototype,10.4.7.2,"SetImmutablePrototype ( O, V )",4,abstract operation,,,,,,
sec-proxy-object-internal-methods-and-internal-slots,10.5,Proxy Object Internal Methods and Internal Slots,2,,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-getprototypeof,10.5.1,[[GetPrototypeOf]] ( ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-setprototypeof-v,10.5.2,[[SetPrototypeOf]] ( V ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-isextensible,10.5.3,[[IsExtensible]] ( ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-preventextensions,10.5.4,[[PreventExtensions]] ( ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-getownproperty-p,10.5.5,[[GetOwnProperty]] ( P ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-defineownproperty-p-desc,10.5.6,"[[DefineOwnProperty]] ( P, Desc )",3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-hasproperty-p,10.5.7,[[HasProperty]] ( P ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-get-p-receiver,10.5.8,"[[Get]] ( P, Receiver )",3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-set-p-v-receiver,10.5.9,"[[Set]] ( P, V, Receiver )",3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-delete-p,10.5.10,[[Delete]] ( P ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-ownpropertykeys,10.5.11,[[OwnPropertyKeys]] ( ),3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-call-thisargument-argumentslist,10.5.12,"[[Call]] ( thisArgument, argumentsList )",3,internal method,,,,,,
sec-proxy-object-internal-methods-and-internal-slots-construct-argumentslist-newtarget,10.5.13,"[[Construct]] ( argumentsList, newTarget )",3,internal method,,,,,,
sec-validatenonrevokedproxy,10.5.14,ValidateNonRevokedProxy ( proxy ),3,abstract operation,,,,,,
sec-proxycreate,10.5.15,"ProxyCreate ( target, handler )",3,abstract operation,,,,,,
sec-ecmascript-language-source-code,11,ECMAScript Language: Source Text,1,,,,,,,
sec-source-text,11.1,Source Text,2,,,,,,,
sec-utf16encodecodepoint,11.1.1,Static Semantics: UTF16EncodeCodePoint ( cp ),3,abstract operation,,,,,,
sec-codepointstostring,11.1.2,Static Semantics: CodePointsToString ( text ),3,abstract operation,,,,,,
sec-utf16decodesurrogatepair,11.1.3,"Static Semantics: UTF16SurrogatePairToCodePoint ( lead, trail )",3,abstract operation,,,,,,
sec-codepointat,11.1.4,"Static Semantics: CodePointAt ( string, position )",3,abstract operation,,,,,,
sec-stringtocodepoints,11.1.5,Static Semantics: StringToCodePoints ( string ),3,abstract operation,,,,,,
sec-parsetext,11.1.6,"Static Semantics: ParseText ( sourceText, goalSymbol )",3,abstract operation,,,,,,
sec-types-of-source-code,11.2,Types of Source Code,2,,,,,,,
sec-directive-prologues-and-the-use-strict-directive,11.2.1,Directive Prologues and the Use Strict Directive,3,,,,,,,
sec-strict-mode-code,11.2.2,Strict Mode Code,3,,,,,,,
sec-isstrict,11.2.2.1,Static Semantics: IsStrict ( node ),4,abstract operation,,,,,,
sec-non-ecmascript-functions,11.2.3,Non-ECMAScript Functions,3,,,,,,,
sec-ecmascript-language-lexical-grammar,12,ECMAScript Language: Lexical Grammar,1,,,,,,,
sec-unicode-format-control-characters,12.1,Unicode Format-Control Characters,2,,,,,,,
sec-white-space,12.2,White Space,2,,,,,,,
sec-line-terminators,12.3,Line Terminators,2,,,,,,,
sec-comments,12.4,Comments,2,,,,,,,
sec-hashbang,12.5,Hashbang Comments,2,,,,,,,
sec-tokens,12.6,Tokens,2,,,,,,,
sec-names-and-keywords,12.7,Names and Keywords,2,,,,,,,
sec-identifier-names,12.7.1,Identifier Names,3,,,,,,,
sec-identifier-names-static-semantics-early-errors,12.7.1.1,Static Semantics: Early Errors,4,,,,,,,
sec-identifiercodepoints,12.7.1.2,Static Semantics: IdentifierCodePoints,4,sdo,,,,,,
sec-identifiercodepoint,12.7.1.3,Static Semantics: IdentifierCodePoint,4,sdo,,,,,,
sec-keywords-and-reserved-words,12.7.2,Keywords and Reserved Words,3,,,,,,,
sec-punctuators,12.8,Punctuators,2,,,,,,,
sec-ecmascript-language-lexical-grammar-literals,12.9,Literals,2,,,,,,,
sec-null-literals,12.9.1,Null Literals,3,,,,,,,
sec-boolean-literals,12.9.2,Boolean Literals,3,,,,,,,
sec-literals-numeric-literals,12.9.3,Numeric Literals,3,,,,,,,
sec-numeric-literals-early-errors,12.9.3.1,Static Semantics: Early Errors,4,,,,,,,
sec-static-semantics-mv,12.9.3.2,Static Semantics: MV,4,,,,,,,
sec-numericvalue,12.9.3.3,Static Semantics: NumericValue,4,sdo,,,,,,
sec-literals-string-literals,12.9.4,String Literals,3,,,,,,,
sec-string-literals-early-errors,12.9.4.1,Static Semantics: Early Errors,4,,,,,,,
sec-static-semantics-sv,12.9.4.2,Static Semantics: SV,4,sdo,,,,,,
sec-string-literals-static-semantics-mv,12.9.4.3,Static Semantics: MV,4,,,,,,,
sec-literals-regular-expression-literals,12.9.5,Regular Expression Literals,3,,,,,,,
sec-static-semantics-bodytext,12.9.5.1,Static Semantics: BodyText,4,sdo,,,,,,
sec-static-semantics-flagtext,12.9.5.2,Static Semantics: FlagText,4,sdo,,,,,,
sec-template-literal-lexical-components,12.9.6,Template Literal Lexical Components,3,,,,,,,
sec-static-semantics-tv,12.9.6.1,Static Semantics: TV,4,sdo,,,,,,
sec-static-semantics-trv,12.9.6.2,Static Semantics: TRV,4,sdo,,,,,,
sec-automatic-semicolon-insertion,12.10,Automatic Semicolon Insertion,2,,,,,,,
sec-rules-of-automatic-semicolon-insertion,12.10.1,Rules of Automatic Semicolon Insertion,3,,,,,,,
sec-examples-of-automatic-semicolon-insertion,12.10.2,Examples of Automatic Semicolon Insertion,3,,,,,,,
sec-interesting-cases-of-automatic-semicolon-insertion,12.10.3,Interesting Cases of Automatic Semicolon Insertion,3,,,,,,,
sec-asi-interesting-cases-in-statement-lists,12.10.3.1,Interesting Cases of Automatic Semicolon Insertion in Statement Lists,4,,,,,,,
sec-asi-cases-with-no-lineterminator-here,12.10.3.2,Cases of Automatic Semicolon Insertion and “[no LineTerminator here]”,4,,,,,,,
sec-no-lineterminator-here-automatic-semicolon-insertion-list,12.10.3.2.1,List of Grammar Productions with Optional Operands and “[no LineTerminator here]”,5,,,,,,,
sec-ecmascript-language-expressions,13,ECMAScript Language: Expressions,1,,,,,,,
sec-identifiers,13.1,Identifiers,2,,,,,,,
sec-identifiers-static-semantics-early-errors,13.1.1,Static Semantics: Early Errors,3,,,,,,,
sec-static-semantics-stringvalue,13.1.2,Static Semantics: StringValue,3,sdo,,,,,,
sec-identifiers-runtime-semantics-evaluation,13.1.3,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-primary-expression,13.2,Primary Expression,2,,,,,,,
sec-this-keyword,13.2.1,The this Keyword,3,,,,,,,
sec-this-keyword-runtime-semantics-evaluation,13.2.1.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-identifier-reference,13.2.2,Identifier Reference,3,,,,,,,
sec-primary-expression-literals,13.2.3,Literals,3,,,,,,,
sec-literals-runtime-semantics-evaluation,13.2.3.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-array-initializer,13.2.4,Array Initializer,3,,,,,,,
sec-runtime-semantics-arrayaccumulation,13.2.4.1,Runtime Semantics: ArrayAccumulation,4,sdo,,,,,,
sec-array-initializer-runtime-semantics-evaluation,13.2.4.2,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-object-initializer,13.2.5,Object Initializer,3,,,,,,,
sec-object-initializer-static-semantics-early-errors,13.2.5.1,Static Semantics: Early Errors,4,,,,,,,
sec-static-semantics-iscomputedpropertykey,13.2.5.2,Static Semantics: IsComputedPropertyKey,4,sdo,,,,,,
sec-static-semantics-propertydefinitionnodes,13.2.5.3,Static Semantics: PropertyDefinitionNodes,4,sdo,,,,,,
sec-static-semantics-propertynamelist,13.2.5.4,Static Semantics: PropertyNameList,4,sdo,,,,,,
sec-object-initializer-runtime-semantics-evaluation,13.2.5.5,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-runtime-semantics-propertydefinitionevaluation,13.2.5.6,Runtime Semantics: PropertyDefinitionEvaluation,4,sdo,,,,,,
sec-function-defining-expressions,13.2.6,Function Defining Expressions,3,,,,,,,
sec-primary-expression-regular-expression-literals,13.2.7,Regular Expression Literals,3,,,,,,,
sec-primary-expression-regular-expression-literals-static-semantics-early-errors,13.2.7.1,Static Semantics: Early Errors,4,,,,,,,
sec-isvalidregularexpressionliteral,13.2.7.2,Static Semantics: IsValidRegularExpressionLiteral ( literal ),4,abstract operation,,,,,,
sec-regular-expression-literals-runtime-semantics-evaluation,13.2.7.3,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-template-literals,13.2.8,Template Literals,3,,,,,,,
sec-static-semantics-template-early-errors,13.2.8.1,Static Semantics: Early Errors,4,,,,,,,
sec-static-semantics-templatestrings,13.2.8.2,Static Semantics: TemplateStrings,4,sdo,,,,,,
sec-templatestring,13.2.8.3,"Static Semantics: TemplateString ( templateToken, raw )",4,abstract operation,,,,,,
sec-gettemplateobject,13.2.8.4,GetTemplateObject ( templateLiteral ),4,abstract operation,,,,,,
sec-runtime-semantics-substitutionevaluation,13.2.8.5,Runtime Semantics: SubstitutionEvaluation,4,sdo,,,,,,
sec-template-literals-runtime-semantics-evaluation,13.2.8.6,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-grouping-operator,13.2.9,The Grouping Operator,3,,,,,,,
sec-grouping-operator-static-semantics-early-errors,13.2.9.1,Static Semantics: Early Errors,4,,,,,,,
sec-grouping-operator-runtime-semantics-evaluation,13.2.9.2,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-left-hand-side-expressions,13.3,Left-Hand-Side Expressions,2,,,,,,,
sec-static-semantics,13.3.1,Static Semantics,3,,,,,,,
sec-left-hand-side-expressions-static-semantics-early-errors,13.3.1.1,Static Semantics: Early Errors,4,,,,,,,
sec-property-accessors,13.3.2,Property Accessors,3,,,,,,,
sec-property-accessors-runtime-semantics-evaluation,13.3.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-evaluate-property-access-with-expression-key,13.3.3,"EvaluatePropertyAccessWithExpressionKey ( baseValue, expression, strict )",3,abstract operation,,,,,,
sec-evaluate-property-access-with-identifier-key,13.3.4,"EvaluatePropertyAccessWithIdentifierKey ( baseValue, identifierName, strict )",3,abstract operation,,,,,,
sec-new-operator,13.3.5,The new Operator,3,,,,,,,
sec-new-operator-runtime-semantics-evaluation,13.3.5.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-evaluatenew,13.3.5.1.1,"EvaluateNew ( constructExpr, arguments )",5,abstract operation,,,,,,
sec-function-calls,13.3.6,Function Calls,3,,,,,,,
sec-function-calls-runtime-semantics-evaluation,13.3.6.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-evaluatecall,13.3.6.2,"EvaluateCall ( func, ref, arguments, tailPosition )",4,abstract operation,,,,,,
sec-super-keyword,13.3.7,The super Keyword,3,,,,,,,
sec-super-keyword-runtime-semantics-evaluation,13.3.7.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-getsuperconstructor,13.3.7.2,GetSuperConstructor ( ),4,abstract operation,,,,,,
sec-makesuperpropertyreference,13.3.7.3,"MakeSuperPropertyReference ( actualThis, propertyKey, strict )",4,abstract operation,,,,,,
sec-argument-lists,13.3.8,Argument Lists,3,,,,,,,
sec-runtime-semantics-argumentlistevaluation,13.3.8.1,Runtime Semantics: ArgumentListEvaluation,4,sdo,,,,,,
sec-optional-chains,13.3.9,Optional Chains,3,,,,,,,
sec-optional-chaining-evaluation,13.3.9.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-optional-chaining-chain-evaluation,13.3.9.2,Runtime Semantics: ChainEvaluation,4,sdo,,,,,,
sec-import-calls,13.3.10,Import Calls,3,,,,,,,
sec-import-call-runtime-semantics-evaluation,13.3.10.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-evaluate-import-call,13.3.10.2,"EvaluateImportCall ( specifierExpression [ , optionsExpression ] )",4,abstract operation,,,,,,
sec-ContinueDynamicImport,13.3.10.3,"ContinueDynamicImport ( promiseCapability, moduleCompletion )",4,abstract operation,,,,,,
sec-tagged-templates,13.3.11,Tagged Templates,3,,,,,,,
sec-tagged-templates-runtime-semantics-evaluation,13.3.11.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-meta-properties,13.3.12,Meta Properties,3,,,,,,,
sec-meta-properties-runtime-semantics-evaluation,13.3.12.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-hostgetimportmetaproperties,13.3.12.1.1,HostGetImportMetaProperties ( moduleRecord ),5,host-defined abstract operation,,,,,,
sec-hostfinalizeimportmeta,13.3.12.1.2,"HostFinalizeImportMeta ( importMeta, moduleRecord )",5,host-defined abstract operation,,,,,,
sec-update-expressions,13.4,Update Expressions,2,,,,,,,
sec-update-expressions-static-semantics-early-errors,13.4.1,Static Semantics: Early Errors,3,,,,,,,
sec-postfix-increment-operator,13.4.2,Postfix Increment Operator,3,,,,,,,
sec-postfix-increment-operator-runtime-semantics-evaluation,13.4.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-postfix-decrement-operator,13.4.3,Postfix Decrement Operator,3,,,,,,,
sec-postfix-decrement-operator-runtime-semantics-evaluation,13.4.3.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-prefix-increment-operator,13.4.4,Prefix Increment Operator,3,,,,,,,
sec-prefix-increment-operator-runtime-semantics-evaluation,13.4.4.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-prefix-decrement-operator,13.4.5,Prefix Decrement Operator,3,,,,,,,
sec-prefix-decrement-operator-runtime-semantics-evaluation,13.4.5.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-unary-operators,13.5,Unary Operators,2,,,,,,,
sec-delete-operator,13.5.1,The delete Operator,3,,,,,,,
sec-delete-operator-static-semantics-early-errors,13.5.1.1,Static Semantics: Early Errors,4,,,,,,,
sec-delete-operator-runtime-semantics-evaluation,13.5.1.2,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-void-operator,13.5.2,The void Operator,3,,,,,,,
sec-void-operator-runtime-semantics-evaluation,13.5.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-typeof-operator,13.5.3,The typeof Operator,3,,,,,,,
sec-typeof-operator-runtime-semantics-evaluation,13.5.3.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-unary-plus-operator,13.5.4,Unary + Operator,3,,,,,,,
sec-unary-plus-operator-runtime-semantics-evaluation,13.5.4.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-unary-minus-operator,13.5.5,Unary - Operator,3,,,,,,,
sec-unary-minus-operator-runtime-semantics-evaluation,13.5.5.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-bitwise-not-operator,13.5.6,Bitwise NOT Operator ( ~ ),3,,,,,,,
sec-bitwise-not-operator-runtime-semantics-evaluation,13.5.6.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-logical-not-operator,13.5.7,Logical NOT Operator ( ! ),3,,,,,,,
sec-logical-not-operator-runtime-semantics-evaluation,13.5.7.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-exp-operator,13.6,Exponentiation Operator,2,,,,,,,
sec-exp-operator-runtime-semantics-evaluation,13.6.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-multiplicative-operators,13.7,Multiplicative Operators,2,,,,,,,
sec-multiplicative-operators-runtime-semantics-evaluation,13.7.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-additive-operators,13.8,Additive Operators,2,,,,,,,
sec-addition-operator-plus,13.8.1,The Addition Operator ( + ),3,,,,,,,
sec-addition-operator-plus-runtime-semantics-evaluation,13.8.1.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-subtraction-operator-minus,13.8.2,The Subtraction Operator ( - ),3,,,,,,,
sec-subtraction-operator-minus-runtime-semantics-evaluation,13.8.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-bitwise-shift-operators,13.9,Bitwise Shift Operators,2,,,,,,,
sec-left-shift-operator,13.9.1,The Left Shift Operator ( << ),3,,,,,,,
sec-left-shift-operator-runtime-semantics-evaluation,13.9.1.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-signed-right-shift-operator,13.9.2,The Signed Right Shift Operator ( >> ),3,,,,,,,
sec-signed-right-shift-operator-runtime-semantics-evaluation,13.9.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-unsigned-right-shift-operator,13.9.3,The Unsigned Right Shift Operator ( >>> ),3,,,,,,,
sec-unsigned-right-shift-operator-runtime-semantics-evaluation,13.9.3.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-relational-operators,13.10,Relational Operators,2,,,,,,,
sec-relational-operators-runtime-semantics-evaluation,13.10.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-instanceofoperator,13.10.2,"InstanceofOperator ( V, target )",3,abstract operation,,,,,,
sec-equality-operators,13.11,Equality Operators,2,,,,,,,
sec-equality-operators-runtime-semantics-evaluation,13.11.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-binary-bitwise-operators,13.12,Binary Bitwise Operators,2,,,,,,,
sec-binary-bitwise-operators-runtime-semantics-evaluation,13.12.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-binary-logical-operators,13.13,Binary Logical Operators,2,,,,,,,
sec-binary-logical-operators-runtime-semantics-evaluation,13.13.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-conditional-operator,13.14,Conditional Operator ( ? : ),2,,,,,,,
sec-conditional-operator-runtime-semantics-evaluation,13.14.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-assignment-operators,13.15,Assignment Operators,2,,,,,,,
sec-assignment-operators-static-semantics-early-errors,13.15.1,Static Semantics: Early Errors,3,,,,,,,
sec-assignment-operators-runtime-semantics-evaluation,13.15.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-applystringornumericbinaryoperator,13.15.3,"ApplyStringOrNumericBinaryOperator ( lVal, opText, rVal )",3,abstract operation,,,,,,
sec-evaluatestringornumericbinaryexpression,13.15.4,"EvaluateStringOrNumericBinaryExpression ( leftOperand, opText, rightOperand )",3,abstract operation,,,,,,
sec-destructuring-assignment,13.15.5,Destructuring Assignment,3,,,,,,,
sec-destructuring-assignment-static-semantics-early-errors,13.15.5.1,Static Semantics: Early Errors,4,,,,,,,
sec-runtime-semantics-destructuringassignmentevaluation,13.15.5.2,Runtime Semantics: DestructuringAssignmentEvaluation,4,sdo,,,,,,
sec-runtime-semantics-propertydestructuringassignmentevaluation,13.15.5.3,Runtime Semantics: PropertyDestructuringAssignmentEvaluation,4,sdo,,,,,,
sec-runtime-semantics-restdestructuringassignmentevaluation,13.15.5.4,Runtime Semantics: RestDestructuringAssignmentEvaluation,4,sdo,,,,,,
sec-runtime-semantics-iteratordestructuringassignmentevaluation,13.15.5.5,Runtime Semantics: IteratorDestructuringAssignmentEvaluation,4,sdo,,,,,,
sec-runtime-semantics-keyeddestructuringassignmentevaluation,13.15.5.6,Runtime Semantics: KeyedDestructuringAssignmentEvaluation,4,sdo,,,,,,
sec-comma-operator,13.16,"Comma Operator ( , )",2,,,,,,,
sec-comma-operator-runtime-semantics-evaluation,13.16.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-ecmascript-language-statements-and-declarations,14,ECMAScript Language: Statements and Declarations,1,,,,,,,
sec-statement-semantics,14.1,Statement Semantics,2,,,,,,,
sec-statement-semantics-runtime-semantics-evaluation,14.1.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-block,14.2,Block,2,,,,,,,
sec-block-static-semantics-early-errors,14.2.1,Static Semantics: Early Errors,3,,,,,,,
sec-block-runtime-semantics-evaluation,14.2.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-blockdeclarationinstantiation,14.2.3,"BlockDeclarationInstantiation ( code, env )",3,abstract operation,,,,,,
sec-declarations-and-the-variable-statement,14.3,Declarations and the Variable Statement,2,,,,,,,
sec-let-and-const-declarations,14.3.1,Let and Const Declarations,3,,,,,,,
sec-let-and-const-declarations-static-semantics-early-errors,14.3.1.1,Static Semantics: Early Errors,4,,,,,,,
sec-let-and-const-declarations-runtime-semantics-evaluation,14.3.1.2,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-variable-statement,14.3.2,Variable Statement,3,,,,,,,
sec-variable-statement-runtime-semantics-evaluation,14.3.2.1,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-destructuring-binding-patterns,14.3.3,Destructuring Binding Patterns,3,,,,,,,
sec-destructuring-binding-patterns-runtime-semantics-propertybindinginitialization,14.3.3.1,Runtime Semantics: PropertyBindingInitialization,4,sdo,,,,,,
sec-destructuring-binding-patterns-runtime-semantics-restbindinginitialization,14.3.3.2,Runtime Semantics: RestBindingInitialization,4,sdo,,,,,,
sec-runtime-semantics-keyedbindinginitialization,14.3.3.3,Runtime Semantics: KeyedBindingInitialization,4,sdo,,,,,,
sec-empty-statement,14.4,Empty Statement,2,,,,,,,
sec-empty-statement-runtime-semantics-evaluation,14.4.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-expression-statement,14.5,Expression Statement,2,,,,,,,
sec-expression-statement-runtime-semantics-evaluation,14.5.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-if-statement,14.6,The if Statement,2,,,,,,,
sec-if-statement-static-semantics-early-errors,14.6.1,Static Semantics: Early Errors,3,,,,,,,
sec-if-statement-runtime-semantics-evaluation,14.6.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-iteration-statements,14.7,Iteration Statements,2,,,,,,,
sec-iteration-statements-semantics,14.7.1,Semantics,3,,,,,,,
sec-loopcontinues,14.7.1.1,"LoopContinues ( completion, labelSet )",4,abstract operation,,,,,,
sec-runtime-semantics-loopevaluation,14.7.1.2,Runtime Semantics: LoopEvaluation,4,sdo,,,,,,
sec-do-while-statement,14.7.2,The do-while Statement,3,,,,,,,
sec-do-while-statement-static-semantics-early-errors,14.7.2.1,Static Semantics: Early Errors,4,,,,,,,
sec-runtime-semantics-dowhileloopevaluation,14.7.2.2,Runtime Semantics: DoWhileLoopEvaluation,4,sdo,,,,,,
sec-while-statement,14.7.3,The while Statement,3,,,,,,,
sec-while-statement-static-semantics-early-errors,14.7.3.1,Static Semantics: Early Errors,4,,,,,,,
sec-runtime-semantics-whileloopevaluation,14.7.3.2,Runtime Semantics: WhileLoopEvaluation,4,sdo,,,,,,
sec-for-statement,14.7.4,The for Statement,3,,,,,,,
sec-for-statement-static-semantics-early-errors,14.7.4.1,Static Semantics: Early Errors,4,,,,,,,
sec-runtime-semantics-forloopevaluation,14.7.4.2,Runtime Semantics: ForLoopEvaluation,4,sdo,,,,,,
sec-forbodyevaluation,14.7.4.3,"ForBodyEvaluation ( test, increment, stmt, perIterationBindings, labelSet )",4,abstract operation,,,,,,
sec-createperiterationenvironment,14.7.4.4,CreatePerIterationEnvironment ( perIterationBindings ),4,abstract operation,,,,,,
sec-for-in-and-for-of-statements,14.7.5,"The for-in, for-of, and for-await-of Statements",3,,,,,,,
sec-for-in-and-for-of-statements-static-semantics-early-errors,14.7.5.1,Static Semantics: Early Errors,4,,,,,,,
sec-static-semantics-isdestructuring,14.7.5.2,Static Semantics: IsDestructuring,4,sdo,,,,,,
sec-runtime-semantics-fordeclarationbindinginitialization,14.7.5.3,Runtime Semantics: ForDeclarationBindingInitialization,4,sdo,,,,,,
sec-runtime-semantics-fordeclarationbindinginstantiation,14.7.5.4,Runtime Semantics: ForDeclarationBindingInstantiation,4,sdo,,,,,,
sec-runtime-semantics-forinofloopevaluation,14.7.5.5,Runtime Semantics: ForInOfLoopEvaluation,4,sdo,,,,,,
sec-runtime-semantics-forinofheadevaluation,14.7.5.6,"ForIn/OfHeadEvaluation ( uninitializedBoundNames, expr, iterationKind )",4,abstract operation,,,,,,
sec-runtime-semantics-forin-div-ofbodyevaluation-lhs-stmt-iterator-lhskind-labelset,14.7.5.7,"ForIn/OfBodyEvaluation ( lhs, stmt, iteratorRecord, iterationKind, lhsKind, labelSet [ , iteratorKind ] )",4,abstract operation,,,,,,
sec-for-in-and-for-of-statements-runtime-semantics-evaluation,14.7.5.8,Runtime Semantics: Evaluation,4,sdo,,,,,,
sec-enumerate-object-properties,14.7.5.9,EnumerateObjectProperties ( O ),4,abstract operation,,,,,,
sec-for-in-iterator-objects,14.7.5.10,For-In Iterator Objects,4,,,,,,,
sec-createforiniterator,14.7.5.10.1,CreateForInIterator ( object ),5,abstract operation,,,,,,
sec-%foriniteratorprototype%-object,14.7.5.10.2,The %ForInIteratorPrototype% Object,5,,,,,,,
sec-%foriniteratorprototype%.next,14.7.5.10.2.1,%ForInIteratorPrototype%.next ( ),6,built-in function,,,,,,
sec-properties-of-for-in-iterator-instances,14.7.5.10.3,Properties of For-In Iterator Instances,5,,,,,,,
sec-continue-statement,14.8,The continue Statement,2,,,,,,,
sec-continue-statement-static-semantics-early-errors,14.8.1,Static Semantics: Early Errors,3,,,,,,,
sec-continue-statement-runtime-semantics-evaluation,14.8.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-break-statement,14.9,The break Statement,2,,,,,,,
sec-break-statement-static-semantics-early-errors,14.9.1,Static Semantics: Early Errors,3,,,,,,,
sec-break-statement-runtime-semantics-evaluation,14.9.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-return-statement,14.10,The return Statement,2,,,,,,,
sec-return-statement-runtime-semantics-evaluation,14.10.1,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-with-statement,14.11,The with Statement,2,,legacy,,,,,
sec-with-statement-static-semantics-early-errors,14.11.1,Static Semantics: Early Errors,3,,,,,,,
sec-with-statement-runtime-semantics-evaluation,14.11.2,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-switch-statement,14.12,The switch Statement,2,,,,,,,
sec-switch-statement-static-semantics-early-errors,14.12.1,Static Semantics: Early Errors,3,,,,,,,
sec-runtime-semantics-caseblockevaluation,14.12.2,Runtime Semantics: CaseBlockEvaluation,3,sdo,,,,,,
sec-runtime-semantics-caseclauseisselected,14.12.3,"CaseClauseIsSelected ( C, input )",3,abstract operation,,,,,,
sec-switch-statement-runtime-semantics-evaluation,14.12.4,Runtime Semantics: Evaluation,3,sdo,,,,,,
sec-labelled-statements,14.13,Labelled Statements,2,,,,,,,
sec-labelled-statements-static-semantics-early-errors,14.13.1,Static Semantics: Early Errors,3,,,,,,,
sec-islabelledfunction,14.13.2,Static Semantics: IsLabelledFunction ( stmt ),3,abstract operation,,,,,,
sec-labelled-statements-runtime-semantics-evaluation,14.13.3,Runtime Semantics: Evaluation,3,sdo,,,,,,
